-9.567703774487477291e-04,-1.583473291805524252e-04,7.125470070701061176e-04,1.679178809865552796e-03,2.762042724746237559e-03,3.925793744767235201e-03,5.155163422595301567e-03,6.426343094460714583e-03,7.719091207775946595e-03,9.037943626869261032e-03,1.036084059098138672e-02,1.170205155952403105e-02,1.304023141428415321e-02,1.439203095124419983e-02,1.574556599145445629e-02,1.710076160710699567e-02,1.845722589801019470e-02,1.981537611654896405e-02,2.116513705020970845e-02,2.253205618538614563e-02
8.102233000234262397e-04,1.302511958952549216e-03,1.851037214250634416e-03,2.494992713092224288e-03,3.285434380377605119e-03,4.207418027169781277e-03,5.240129226434348322e-03,6.348283398948725322e-03,7.501512949934334429e-03,8.699793795480239775e-03,9.912009487935373800e-03,1.115688105076791461e-02,1.240207031767363161e-02,1.367252248866765441e-02,1.494999924928181248e-02,1.623375941341885509e-02,1.752289584490627702e-02,1.881724060674093424e-02,2.010407051142187179e-02,2.141748760208506130e-02
1.733503388231506142e-03,2.051333531222666352e-03,2.408435555321004461e-03,2.843535093880796699e-03,3.418690980761370825e-03,4.142718604501295469e-03,5.002646904461528592e-03,5.959011591863160213e-03,6.980318582875382621e-03,8.059433342343850712e-03,9.163404554434831373e-03,1.031073154280035160e-02,1.146287957649804422e-02,1.265023924453499704e-02,1.385039649647419775e-02,1.506183847177832227e-02,1.628289180745887479e-02,1.751278193477708370e-02,1.873456600600128391e-02,1.999587896554330668e-02
2.046377091633451092e-03,2.268972742945076729e-03,2.518534528856435431e-03,2.827723041100039907e-03,3.255640864528219162e-03,3.825391949505539766e-03,4.536693374825030885e-03,5.352823281654382585e-03,6.248579932206807172e-03,7.208832760962006168e-03,8.207023771947673241e-03,9.254200531292409992e-03,1.031474454273698799e-02,1.141649794798213317e-02,1.253784803295842146e-02,1.367643955793259626e-02,1.482978190127774015e-02,1.599630528227993093e-02,1.715384183074351171e-02,1.836607178415809033e-02
1.844555815158168072e-03,2.022664054476431585e-03,2.219027431621470054e-03,2.459323809732710375e-03,2.793427898737192109e-03,3.249080119623719894e-03,3.836598125744654364e-03,4.526787374098132678e-03,5.304237223811439708e-03,6.148066486863683691e-03,7.043149590741575733e-03,7.988439761819371432e-03,8.959450658859481609e-03,9.973249208309768743e-03,1.101380365326774975e-02,1.207810981757653952e-02,1.316335146668448468e-02,1.426725753184177742e-02,1.536405848372270413e-02,1.652832699881612993e-02
1.088202170759160420e-03,1.261184203998966203e-03,1.446125845238902018e-03,1.662416935627493127e-03,1.948902451147438387e-03,2.331515712424513196e-03,2.825913032226284784e-03,3.412176756013199797e-03,4.084595916954189554e-03,4.821244626814132420e-03,5.618990164889689498e-03,6.465671040719928389e-03,7.351122864951101926e-03,8.278243890684268760e-03,9.238588319335012261e-03,1.022870762857103731e-02,1.124612383238877272e-02,1.228828678585897061e-02,1.333185933264186343e-02,1.444540368225350098e-02
-3.960874306696868610e-04,-1.898758732736399453e-04,2.357870130812432597e-05,2.586952962303169443e-04,5.438434068603240946e-04,9.000414187412201627e-04,1.343007655643231341e-03,1.860713732413405049e-03,2.454510831305921261e-03,3.105808602785868362e-03,3.820898141127535962e-03,4.582026220302409455e-03,5.391474029038512313e-03,6.240778411280847697e-03,7.128312395665198885e-03,8.050476367022238108e-03,9.005381112476432484e-03,9.990584528462994121e-03,1.099234746740307411e-02,1.205301331889776541e-02
-2.973956767813652324e-03,-2.687070052583925665e-03,-2.396785648709084515e-03,-2.092040960138995091e-03,-1.753262788845174084e-03,-1.364996515219899995e-03,-9.146977881106529247e-04,-4.095265356163205108e-04,1.550797397655291046e-04,7.653133027691420018e-04,1.432655972974592297e-03,2.139965064899696477e-03,2.897605167314258948e-03,3.692286506190110579e-03,4.527395756680752809e-03,5.400098947954607050e-03,6.309233394123524644e-03,7.253000503240448343e-03,8.229456592284039099e-03,9.248057052250326093e-03
-7.388754967835595502e-03,-6.948147518694171819e-03,-6.508008683323615595e-03,-6.058683919783531928e-03,-5.587481575732787878e-03,-5.083819226563551612e-03,-4.539152901872110270e-03,-3.958102928689094177e-03,-3.335935907784655981e-03,-2.682878366913360457e-03,-1.987077849975418028e-03,-1.262292097272147079e-03,-4.953169606689892222e-04,3.014755299917238436e-04,1.134641724966706493e-03,2.003480005118218107e-03,2.908288727496417467e-03,3.849045220155222335e-03,4.832572622265187551e-03,5.846003264270853254e-03
-1.501295276051901884e-02,-1.429181428216806833e-02,-1.357634296483488899e-02,-1.285552969818864674e-02,-1.212187716833646421e-02,-1.136843004573963138e-02,-1.059027490926484072e-02,-9.790319723308104835e-03,-8.964613715520423909e-03,-8.121026002557768173e-03,-7.250064616697847811e-03,-6.362686485740027403e-03,-5.447329454807311490e-03,-4.514545391608473963e-03,-3.557675884858970544e-03,-2.576141795342845944e-03,-1.568503555675525947e-03,-5.328015502340671412e-04,5.421738630998605311e-04,1.637152563369684895e-03
