-1.078132164966729735e-02,-1.030971503502672512e-02,-9.270492889439504655e-03,-8.114502470325269182e-03,-6.871094215488413905e-03,-5.567496012667660227e-03,-4.165629539883479622e-03,-2.652538277010103949e-03,-1.031044685014968418e-03,6.691072793333998920e-04,2.420723476470023217e-03,4.198139189416536313e-03,5.980544975640324570e-03,7.744158144168755177e-03,9.474915883013796183e-03,1.115552352305369636e-02,1.278305983301065638e-02,1.435590541993903013e-02,1.587853652052476083e-02,1.735667801746443653e-02
-8.169059759538558133e-03,-7.369987714839569201e-03,-6.385713925594262153e-03,-5.382936480553003264e-03,-4.345143023025321329e-03,-3.279568636302462176e-03,-2.138252327961115504e-03,-8.910530042911465887e-04,4.738909197972625839e-04,1.928955267669507862e-03,3.444252728362047836e-03,4.992050041986122524e-03,6.554210444597778282e-03,8.111778770185774576e-03,9.662040110870935908e-03,1.119728506595736063e-02,1.271965146066894939e-02,1.422685037771270582e-02,1.571317264092604929e-02,1.717528964476287834e-02
-6.089133112314218735e-03,-5.415776342163419743e-03,-4.740318870312379765e-03,-4.066007403968075092e-03,-3.365056244460097080e-03,-2.634443334858504841e-03,-1.817525930658386683e-03,-8.632568097842057992e-04,2.610022965508930330e-04,1.535799968907585909e-03,2.933838979404347364e-03,4.427384031569134813e-03,5.994628000424261430e-03,7.603077982320954366e-03,9.229982188239680210e-03,1.084435332482252407e-02,1.242837534781667148e-02,1.397323886568117672e-02,1.547492524102198584e-02,1.694156305896871856e-02
-4.609489282300333751e-03,-4.080999631779487317e-03,-3.578246479823674921e-03,-3.054923795212101216e-03,-2.494285694762662930e-03,-1.893604948593527416e-03,-1.196983248774149706e-03,-3.427772262949410663e-04,7.108878138196325592e-04,1.938427721207767497e-03,3.297660816837954048e-03,4.744986530415142012e-03,6.247219134988604532e-03,7.766859743416008530e-03,9.287577705192468641e-03,1.079466765286094324e-02,1.228722134022674876e-02,1.376827960595832130e-02,1.523266002980219573e-02,1.668370436065819834e-02
-3.527086503455519918e-03,-3.108767050304236598e-03,-2.723798472839262467e-03,-2.321637655725050306e-03,-1.894305325334349512e-03,-1.437935885518688752e-03,-8.966853397080588135e-04,-1.975341214919984511e-04,7.154488706097498043e-04,1.820877952695647891e-03,3.076577229654189807e-03,4.441669570070330003e-03,5.888604789634827551e-03,7.383000821420127903e-03,8.906301537875197655e-03,1.043505560683643391e-02,1.195513965881938624e-02,1.345918566034816702e-02,1.493665912759231315e-02,1.639520508666734988e-02
-2.716213440935582625e-03,-2.384663546426899795e-03,-2.089626667831662610e-03,-1.781541893698036132e-03,-1.453349465961000517e-03,-1.097977908695948329e-03,-6.596533402043656090e-04,-5.617175686521676199e-05,7.807425159351893875e-04,1.831928154192269875e-03,3.049611893432677481e-03,4.385964641187722717e-03,5.806839284618796684e-03,7.271509284220299858e-03,8.758136716573532848e-03,1.024487511634444847e-02,1.172384113016136133e-02,1.319477335938964817e-02,1.465023070537626801e-02,1.609981280775197102e-02
-2.102491675212724009e-03,-1.840956567545464113e-03,-1.614549226884584533e-03,-1.377475259846213740e-03,-1.123881440719988684e-03,-8.464782343448046384e-04,-4.926569728276986677e-04,2.461414839863905837e-05,7.833285713810182564e-04,1.767081463056174775e-03,2.925084856641042494e-03,4.207607342981865492e-03,5.581252110955284979e-03,7.007427984536693591e-03,8.466364128650967144e-03,9.936378090887090439e-03,1.140806828163350856e-02,1.287752944908046246e-02,1.433339139206136689e-02,1.578627152831046238e-02
-1.637399896709380246e-03,-1.432274072252947856e-03,-1.257969617058585059e-03,-1.074754327832793061e-03,-8.781843366367347165e-04,-6.611855020877673104e-04,-3.743548649266145159e-04,7.256153168738075320e-05,7.665126458885467573e-04,1.695352848717647173e-03,2.806886573857026758e-03,4.049705441105177356e-03,5.389374877638560511e-03,6.786421131452297778e-03,8.219834627352765738e-03,9.666640426059558075e-03,1.111829043352387768e-02,1.257195470533196101e-02,1.401686922439260991e-02,1.546660392329586228e-02
-1.287019489926113707e-03,-1.126873982872680187e-03,-9.920090008418641983e-04,-8.496889316234635140e-04,-6.966209881267679174e-04,-5.260745807348657594e-04,-2.921906984725569255e-04,9.614732380834554721e-05,7.326530245646360176e-04,1.609520718215912225e-03,2.674068990358626635e-03,3.873982824475852814e-03,5.174686153397662150e-03,6.537578502648954196e-03,7.942352418766016400e-03,9.366165992144686800e-03,1.080144419553106735e-02,1.224492165330521784e-02,1.368428936359433572e-02,1.513475837810192640e-02
-1.026847381457034582e-03,-9.020410737079312706e-04,-7.968626185156677888e-04,-6.854423780522187360e-04,-5.653635479610618752e-04,-4.303644136515793269e-04,-2.383181004987649674e-04,1.008850473847453861e-04,6.858944962616994210e-04,1.513744392888090795e-03,2.532801479516082113e-03,3.690901915764958994e-03,4.953811987278479260e-03,6.283996268895806689e-03,7.661384491375150887e-03,9.062660752544835635e-03,1.048083415307658750e-02,1.191252420678410966e-02,1.334457254984401479e-02,1.479462783738161140e-02
-8.390696674191032867e-04,-7.414545283683406226e-04,-6.583717120113353506e-04,-5.700468153317838011e-04,-4.747259714499483759e-04,-3.666866708720376835e-04,-2.075477535889672261e-04,9.027939950981065775e-05,6.285575457066533336e-04,1.409359351828940767e-03,2.383338132613225559e-03,3.499205603771204497e-03,4.723402374513322940e-03,6.019787175699446713e-03,7.368664336742656792e-03,8.746638427668589066e-03,1.014747485894488925e-02,1.156781616540692240e-02,1.299339457174090474e-02,1.444406622485143281e-02
-7.109653756390748930e-04,-6.336081075865576326e-04,-5.666277080935669570e-04,-4.952173900128724196e-04,-4.181269554969651876e-04,-3.301996198674677805e-04,-1.967135028241291206e-04,6.618158597020662416e-05,5.616194610200951100e-04,1.296746481441892959e-03,2.225682471098674921e-03,3.298765649843270285e-03,4.483542710096386288e-03,5.745578782814255575e-03,7.065507889503891067e-03,8.420032444050267947e-03,9.803493825915341256e-03,1.121257238483380249e-02,1.263183524543601971e-02,1.408346675243909649e-02
-6.339128039672625942e-04,-5.708254144908941462e-04,-5.151153979110948246e-04,-4.556229981607219193e-04,-3.914841043512389614e-04,-3.181092502507053710e-04,-2.042888439263819899e-04,2.914505237421129077e-05,4.850812402956105576e-04,1.175601667805778417e-03,2.059330520373841948e-03,3.088918511578949300e-03,4.233431860749228143e-03,5.460397984086229686e-03,6.750677130830986736e-03,8.081365757077598605e-03,9.447287276046498553e-03,1.084524042079772904e-02,1.225859532527207724e-02,1.371185678498450591e-02
